id,x_minimo,x_maximo,y_minimo,y_maximo,peso_da_placa,area_pixels,perimetro_x,perimetro_y,soma_da_luminosidade,maximo_da_luminosidade,comprimento_do_transportador,tipo_do_aco_A300,tipo_do_aco_A400,espessura_da_chapa_de_aco,temperatura,index_de_bordas,index_vazio,index_quadrado,index_externo_x,indice_de_bordas_x,indice_de_bordas_y,indice_de_variacao_x,indice_de_variacao_y,indice_global_externo,log_das_areas,log_indice_x,log_indice_y,indice_de_orientacao,indice_de_luminosidade,sigmoide_das_areas,minimo_da_luminosidade,falha_1,falha_2,falha_3,falha_4,falha_5,falha_6,falha_outros
403,1213,-186,1962342,1962347,100,16,-229,6,2076,0,-214,FALSE,TRUE,50,87.81,0.2,0.47,0.83,0,0.67,0.83,0.01,0.01,0,1.2,0.78,0.7,-0.17,0.01,0.14,1119,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
404,-11,836,-20,128981,100,788,78,127,83011,125,1687,FALSE,TRUE,50,102.85,0.98,0.22,0.06,0,0.1,1,-0.14,-0.14,1,2.9,0.9,2.1,0.94,-0.18,0.99,86,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
405,41,216,2943077,2943144,100,-206,-229,131,723207,124,1358,FALSE,TRUE,40,101.73,0.06,0.41,0.38,0.13,0.64,0.51,0.18,0.34,0,3.84,2.24,1.83,-0.62,-0.18,1,48,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
406,244,275,923170,923211,100,709,84,55,83627,132,1352,TRUE,FALSE,70,82.61,0.36,0.44,0.76,0.02,0.37,0.75,0.68,-0.32,1,2.85,1.49,1.61,0.24,-0.08,1,105,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
407,1219,1231,701105,701126,100,-206,19,21,0,126,1358,FALSE,TRUE,40,87.71,0.19,0.27,0.57,0.01,0.63,1,-0.04,-0.04,1,2.26,1.08,1.32,0.43,-0.16,0.42,91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
408,1166,1185,22113860,2258662,100,123,33,-194,15858,143,-214,TRUE,FALSE,100,96.39,0.61,0.54,0.74,0.01,0.58,0.82,1.04,0.04,0,2.09,1.28,1.15,-0.26,0.01,0.44,792,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
409,213,223,625577,625588,100,87,16,11,9527,132,1692,TRUE,FALSE,60,82.41,0.25,0.21,0.91,0.01,0.63,1,0.15,0.15,1,1.94,1,1.04,0.09,-0.14,0.22,84,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
410,1969,221,1889165,1889228,100,6490,-229,140,669614,124,1356,FALSE,TRUE,-154,84.61,0.06,0.43,0.35,0.13,0.64,0.45,-0.01,0.07,0,3.81,2.26,1.8,-0.65,-0.19,1,36,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
411,39,195,2431945,2432111,100,8709,578,322,996980,141,1402,FALSE,TRUE,40,76.77,0.06,0.66,0.94,0.11,0.27,0.52,-0.34,0.66,1,3.94,2.19,2.22,0.06,-0.11,1,47,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
412,460,555,2161400,2161408,100,343,106,28,39231,127,1358,FALSE,TRUE,40,103.68,0.68,0.55,0.08,0.07,0.9,0.29,-0.46,-0.46,0,2.54,1.98,0.9,-0.92,-0.11,0.95,105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
413,41,210,8156029,1445656,100,6294,262,-194,656298,125,1358,FALSE,TRUE,40,87.19,0.06,0.41,0.37,0.12,0.65,0.41,0.38,1.38,0,3.8,2.23,1.8,-0.63,-0.19,1,1145,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
414,662,71,573049,573118,100,884,106,98,83716,118,1356,TRUE,FALSE,-154,77.33,0.07,0.42,0.32,0.02,0.21,0.7,1.1,0.1,1,2.95,1.34,1.84,0.68,-0.26,1,77,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
415,1299,1305,385532,385557,100,107,13,26,10888,111,1353,FALSE,TRUE,70,74.25,0.07,0.29,0.24,0,0.46,0.96,-0.22,-0.22,1,2.03,0.78,1.4,0.76,-0.21,0.27,96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
416,1058,1084,3522485,3522508,100,196,38,-194,19028,117,1364,TRUE,FALSE,80,61.43,0.41,0.67,0.88,0.02,0.68,0.85,0.25,0.45,0,2.29,1.42,1.36,-0.12,0,0.88,84,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
417,39,226,4214051,702873,100,18071,814,534,2160349,0,-214,FALSE,TRUE,40,64.19,0.06,0.5,0.96,0.13,0.23,0.36,0.03,1.03,1,4.26,2.27,2.29,0.04,-0.07,1,27,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
418,1058,1066,-20,367455,100,135,18,26,15385,126,1690,FALSE,TRUE,70,72.74,0.74,0.35,0.31,0,0.44,1,0.35,0.35,1,2.13,0.9,1.42,0.69,-0.11,0.35,1170,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
419,1084,1096,1635847,1635864,100,144,16,17,15517,134,1694,TRUE,FALSE,60,89.28,0.71,0.29,0.71,0.01,0.75,1,0.02,0.02,1,2.16,1.08,1.23,0.29,-0.16,0.34,84,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
420,873,900,1099506,1099516,100,150,27,12,16873,129,1353,FALSE,TRUE,50,83.26,0.67,0.44,0.37,0.02,1,0.83,0.62,0.62,0,2.18,1.43,1,-0.63,-0.12,0.45,96,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
421,15,24,1620686,1620708,100,154,20,-194,19711,156,1358,TRUE,FALSE,70,67.45,0.02,0.22,0.41,0.01,0.45,1,0.53,0.53,1,2.19,0.95,1.34,0.59,0,0.33,103,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
422,39,225,919301,919496,100,17810,-229,456,2094532,142,1398,FALSE,TRUE,40,70.73,0.06,0.51,0.95,0.13,0.24,0.43,-0.07,0.93,1,4.25,2.27,2.29,0.05,-0.08,1,25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
423,1338,1346,7851,7865,100,-206,13,14,5577,102,1366,FALSE,TRUE,185,82.82,0.03,0.46,0.57,0.01,0.62,1,0.29,0.29,1,1.78,0.9,1.15,0.43,-0.27,0.22,671,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
424,41,194,1711137,1711281,100,-206,634,-194,1248379,141,1402,FALSE,TRUE,40,96.73,0.06,0.5,0.94,0.11,0.24,0.4,-0.35,-0.43,0,4.04,2.18,2.16,-0.06,-0.11,1,25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
425,317,335,732308,732327,100,146,36,29,18123,133,1372,FALSE,TRUE,40,68.98,0.46,0.57,0.95,0.01,0.5,0.66,0.41,0.41,1,2.16,1.26,1.28,0.05,-0.03,0.57,114,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
426,39,214,2350467,2350536,100,-206,243,129,673434,124,1356,FALSE,TRUE,40,84.59,0.06,0.46,0.39,0.13,0.72,0.53,-0.29,0.71,0,3.81,2.24,1.84,-0.61,-0.19,1,44,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
427,1041,1056,12438556,1276817,100,252,20,25,28061,135,1652,TRUE,FALSE,100,75.55,0.72,0.33,0.6,0.01,0.75,1,0.21,0.21,1,2.4,1.18,1.4,0.4,-0.13,0.62,92,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
428,-11,558,-20,2426519,100,109,15,18,12587,135,1708,TRUE,FALSE,100,75.84,0.64,0.24,0.44,0,0.53,1,0.32,0.32,1,2.04,0.9,1.26,0.56,-0.1,0.26,946,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
429,1338,1350,9481330,1313714,100,126,32,24,16734,143,-214,TRUE,FALSE,100,68.27,0.34,0.52,0.55,0.01,0.38,0.92,-0.53,-0.53,1,2.1,1.08,1.34,0.45,0.04,0.44,125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
430,41,227,1316989,1317154,100,12212,617,372,1398637,141,1402,FALSE,TRUE,40,86.26,0.06,0.6,0.89,0.13,0.3,0.44,0,0.07,0,4.09,2.27,2.22,-0.11,-0.11,1,27,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
431,1118,1130,2673603,2673616,100,118,16,-194,14120,253,1358,FALSE,TRUE,40,75.14,0.34,0.24,0.92,0.01,0.75,1,-0.61,-0.61,1,2.07,1.08,1.11,0.08,-0.07,0.27,103,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
432,1908,194,334304,334316,100,114,38,-194,13595,134,1354,TRUE,FALSE,-154,76.48,0.26,0.53,0.6,0.01,0.53,0.57,0.92,-0.08,0,2.06,1.3,1.08,-0.4,-0.07,0.4,106,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
433,1614,1638,676623,676657,100,655,33,35,49303,93,1687,TRUE,FALSE,80,89.84,0.06,0.2,0.71,0.01,0.73,0.97,0.22,1.22,1,2.82,1.38,1.53,0.29,-0.41,0.97,54,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
434,41,198,622372,622437,100,6277,192,109,651641,125,1358,FALSE,TRUE,40,90.37,0.06,0.38,0.41,0.12,0.82,0.6,0.45,1.45,0,3.8,2.2,1.81,-0.59,-0.19,1,43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
435,881,891,2921961,2921970,100,62,11,9,6294,118,-214,TRUE,FALSE,60,72.7,0.94,0.31,0.9,0.01,0.91,1,0.02,0.02,0,1.79,1,0.95,-0.1,-0.21,0.2,80,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
436,-11,944,15866386,2008620,100,345,86,56,45673,143,1694,FALSE,TRUE,70,82.97,0.89,0.77,0.52,0.03,0.63,0.5,0.49,0.49,0,2.54,1.73,1.45,-0.48,0.03,1,123,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
437,1588,1602,2338856,2338875,100,169,20,19,14689,103,1654,TRUE,FALSE,80,89.06,0.06,0.36,0.74,0.01,0.7,1,-0.41,-0.41,1,2.23,1.15,1.28,0.26,-0.32,0.44,64,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
438,155,17,1302051,1302067,100,130,13,17,12480,119,1373,FALSE,TRUE,-154,78.17,0.01,0.32,0.75,0.01,0.92,0.94,-0.51,-0.51,1,2.11,1.08,1.2,0.25,-0.25,0.32,61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
439,10333,1088,2750749,2750765,100,-206,31,23,11743,116,1364,TRUE,FALSE,-154,86.7,0.4,0.65,0.73,0.02,0.71,0.7,-0.02,-0.02,0,2.09,1.34,1.2,-0.27,-0.25,0.58,82,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
440,1326,1333,1581921,1581956,100,139,27,35,16441,132,1354,FALSE,TRUE,40,76.81,0.03,0.43,0.2,0.01,0.26,1,0.12,0.12,1,2.14,0.85,1.54,0.8,-0.08,0.41,110,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
441,-11,1051,2506147,-166,100,101,16,12,10318,124,1364,TRUE,FALSE,80,76.54,0.46,0.35,0.92,0.01,0.81,1,-0.01,-0.01,0,2,1.11,1.08,-0.08,-0.2,0.27,74,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
442,6010,692,328431,328453,100,329,26,23,33217,127,1690,TRUE,FALSE,-154,70.68,0.79,0.35,0.96,0.01,0.88,0.96,-0.62,-0.62,0,2.52,1.36,1.34,-0.04,-0.21,0.8,58,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
443,919,931,3178549,3178563,100,133,14,14,14163,126,1358,TRUE,FALSE,100,97.12,0.63,0.21,0.86,0.01,0.86,1,-0.03,-0.03,1,2.12,1.08,1.15,0.14,-0.17,0.29,1200,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
444,-11,213,-20,2290212,100,5753,291,160,602131,125,1358,FALSE,TRUE,40,75.16,0.06,0.49,0.38,0.13,0.59,0.41,-0.39,0.61,0,3.76,2.24,1.82,-0.62,-0.18,1,40,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
445,172,183,212157,212188,100,221,26,31,22508,125,1358,FALSE,TRUE,40,71.99,0.25,0.35,0.35,0.01,0.42,1,0.2,0.2,1,2.34,1.04,1.49,0.65,-0.2,0.56,66,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
446,365,396,3866538,3866570,100,638,44,36,56456,126,1364,TRUE,FALSE,80,69.55,0.54,0.36,0.97,0.02,0.7,0.89,0.11,0.11,1,2.8,1.49,1.51,0.03,-0.31,0.99,53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
447,-11,363,2184746,2184752,100,194,58,10,22315,134,-214,FALSE,TRUE,40,80.85,0.45,0.43,0.11,0.04,0.98,0.6,0.1,0.23,0,2.29,1.76,0.78,-0.89,-0.1,0.57,105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
448,142,167,947849,947878,100,354,67,47,44478,134,1400,FALSE,TRUE,40,69.83,0.2,0.51,0.86,0.02,0.37,0.62,-0.15,0.85,1,2.55,1.4,1.46,0.14,-0.02,0.94,120,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
449,39,-186,1914002,1914070,100,6615,244,131,684236,124,1358,FALSE,TRUE,40,72.87,0.06,0.44,0.39,0.13,0.72,0.52,-0.32,0.68,0,3.82,2.24,1.83,-0.61,-0.19,1,36,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
450,3976,744,942520,942532,100,-206,118,-194,0,127,1670,FALSE,TRUE,-154,87.99,0.77,0.56,0.12,0.06,0.86,0.23,-0.02,-0.02,1,2.73,2.01,1.08,-0.88,-0.11,1,106,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
451,-11,311,1593115,1593120,100,18,9,8,2219,135,1360,FALSE,TRUE,50,84.49,0.45,0.55,0.63,0.01,0.89,0.63,0.22,0.4,0,1.26,0.9,0.7,-0.38,-0.04,0.15,117,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
452,1053,-186,701399,701451,100,352,41,53,39648,141,1360,FALSE,TRUE,175,66.55,0.44,0.38,0.21,0.01,0.27,0.98,-0.3,-0.3,1,2.55,1.04,1.72,0.79,-0.12,0.86,92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
453,-11,218,1658501,1658584,100,6828,297,152,705056,127,1358,FALSE,TRUE,40,87.25,0.06,0.54,0.46,0.13,0.6,0.55,0.15,1.15,0,3.83,2.25,1.92,-0.54,-0.19,1,42,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
454,-11,101,2023127,2023150,100,268,28,25,26356,118,1356,TRUE,FALSE,70,80.33,0.13,0.27,0.7,0.01,0.57,0.92,0.84,-0.16,1,2.43,1.2,1.36,0.3,-0.23,0.61,84,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
455,845,857,1446726,189695,100,103,-229,26,13299,142,1372,FALSE,TRUE,40,91.37,0.75,0.61,0.55,0.01,0.48,0.85,-0.24,-0.24,1,2.01,1.08,1.34,0.45,0.01,0.44,122,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
456,1386,1401,1299250,1299257,100,53,20,-194,6554,141,1710,TRUE,FALSE,100,94.18,0.36,0.5,0.47,0.01,0.75,0.58,-0.1,-0.07,0,1.72,1.18,0.85,-0.53,-0.03,0.21,113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
457,123,132,1865467,189141,100,145,-229,-194,20557,151,-214,FALSE,TRUE,100,63.91,0.18,0.55,0.25,0.01,0.5,0.92,-0.09,-0.06,1,2.16,0.95,1.56,0.75,0.11,0.54,984,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
458,1227,1238,3980733,3980769,100,-206,25,36,32134,132,1364,FALSE,TRUE,40,87.65,0.18,0.27,0.31,0.01,0.44,1,-0.17,-0.17,1,2.46,1.04,1.56,0.69,-0.13,0.65,92,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
459,1259,1271,1918092,1918128,100,324,30,36,30269,124,1353,FALSE,TRUE,70,96.35,0.12,0.25,0.33,0.01,0.4,1,-0.36,-0.36,1,2.51,1.08,1.56,0.67,-0.27,0.7,1061,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
460,605,736,2066548,2066684,100,1981,219,-194,230693,127,1387,FALSE,TRUE,40,82.1,0.87,0.89,0.96,0.09,0.6,0.66,0.59,0.59,1,3.3,2.12,2.13,0.04,0,1,104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
461,791,833,4104160,4104163,100,59,42,8,7281,150,1690,TRUE,FALSE,70,86.88,0.94,0.53,0.07,0.02,1,0.38,0.01,0.01,0,1.77,1.62,0.48,-0.93,-0.04,0.24,97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
462,1470,1488,1771553,1771642,100,771,50,89,76380,127,1698,FALSE,TRUE,90,82.25,0.25,0.52,0.2,0.01,0.36,1,-0.21,-0.21,1,2.89,1.26,1.95,0.8,-0.23,1,63,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
463,1531,1539,1757997,-166,100,67,13,15,6652,111,1688,TRUE,FALSE,60,89.79,0.18,0.4,0.57,0,0.62,0.93,0.06,0.06,1,1.83,0.9,1.15,0.43,-0.22,0.22,86,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
464,117,124,800126,800138,100,56,10,12,6459,132,1690,TRUE,FALSE,60,83.83,0.14,0.33,0.58,0,0.7,1,-0.17,-0.17,1,1.75,0.85,1.08,0.42,-0.1,0.19,104,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
465,129,162,3817649,419405,100,289,64,37,34165,133,1358,FALSE,TRUE,175,59.78,0.19,0.58,0.64,0.02,0.52,0.57,-0.07,-0.07,0,2.46,1.52,1.32,-0.36,-0.08,0.93,109,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
466,1146,1162,581539,581546,100,74,19,12,6481,103,1358,TRUE,FALSE,300,78.79,0.29,0.34,0.44,0.01,0.84,0.58,0.18,0.18,0,1.87,1.2,0.85,-0.56,-0.32,0.22,79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
467,373,0,-20,1058279,100,308,29,39,37264,132,1374,FALSE,TRUE,40,78.14,0.54,0.39,0.33,0.01,0.45,1,0.23,0.23,1,2.49,1.11,1.59,0.67,-0.05,0.8,113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
468,-11,1372,35027825,4443777,100,114,-229,15,12808,124,-214,FALSE,TRUE,40,87.14,0.35,0.24,0.67,0.01,0.71,1,-0.16,-0.16,1,2.06,1,1.18,0.33,-0.12,0.27,102,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
469,39,-186,118073,118242,100,1590,143,172,154035,0,-214,TRUE,FALSE,70,91.77,0.06,0.55,0.12,0.02,0.15,0.98,0.83,-0.17,1,3.2,1.32,2.23,0.88,-0.24,1,80,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
470,-11,226,-20,29792,100,16052,-229,400,1594353,126,1358,FALSE,TRUE,50,77.72,0,0.47,0.6,0.16,0.28,0.34,-0.08,0.92,0,4.21,2.35,2.13,-0.4,-0.22,1,26,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
471,20,37,1978821,1978842,100,185,29,24,18517,119,1354,TRUE,FALSE,70,67.75,0.03,0.48,0.81,0.01,0.59,0.88,0.31,-0.69,1,2.27,1.23,1.32,0.19,-0.22,0.59,88,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
472,979,992,5682112,724202,100,59,15,11,7330,141,-214,FALSE,TRUE,175,83.06,0.54,0.55,0.77,0.01,0.87,0.91,-0.45,-0.45,0,1.77,1.11,1,-0.23,-0.03,0.24,112,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
473,239,268,182093,182154,100,703,123,87,71130,111,1692,FALSE,TRUE,300,72.24,0.28,0.6,0.48,0.02,0.24,0.7,0.41,0.41,1,2.85,1.46,1.79,0.52,-0.21,1,63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
474,-11,56,15755,15765,100,102,17,10,17813,189,1353,FALSE,TRUE,100,73.94,0.06,0.36,0.63,0.01,0.94,1,0.49,0.49,0,2.01,1.2,1,-0.38,0.36,0.28,162,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
475,214,226,238008,238020,100,113,12,12,11369,115,1687,TRUE,FALSE,80,103.82,0.25,0.22,1,0.01,1,1,-0.07,-0.07,0,2.05,1.08,1.08,0,-0.21,0.26,86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
476,1196,-186,818584,818589,100,17,7,6,2267,0,-214,FALSE,TRUE,50,73.22,0.23,0.43,0.83,0,0.86,0.83,0.17,0.17,0,1.23,0.78,0.7,-0.17,0.04,0.14,129,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
477,625,631,1934306,1934337,100,127,19,31,13897,125,1364,FALSE,TRUE,100,64.35,0.92,0.32,0.19,0,0.32,1,0.09,0.09,1,2.1,0.78,1.49,0.81,-0.15,0.32,99,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
478,4618,474,28542,28553,100,72,13,12,13094,198,1387,FALSE,TRUE,-154,86.04,0.67,0.35,0.91,0.01,0.77,0.92,0.92,1.92,1,1.86,1,1.04,0.09,0.42,0.22,168,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
479,1674,1682,570234,570244,100,35,14,10,2388,87,1686,TRUE,FALSE,150,87.07,0,0.56,0.8,0,0.57,1,0.34,0.34,1,1.54,0.9,1,0.2,-0.47,0.19,51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
480,127,166,533732,533745,100,207,40,-194,25309,134,1356,FALSE,TRUE,40,88.79,0.19,0.59,0.33,0.03,0.98,0.57,-0.04,0.96,0,2.32,1.59,1.11,-0.67,-0.04,0.8,115,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
481,535,578,149538,149552,100,265,74,46,32153,134,1692,FALSE,TRUE,70,88.4,0.63,0.56,0.33,0.03,0.58,0.3,0.19,0.36,0,2.42,1.63,1.15,-0.67,-0.05,0.88,114,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
482,156,163,48235,48244,100,36,8,9,6430,189,1353,FALSE,TRUE,200,81.46,0.23,0.43,0.78,0.01,0.88,1,-0.48,-0.48,1,1.56,0.85,0.95,0.22,0.4,0.17,1256,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
483,-11,770,-20,1066722,100,-206,20,22,21031,118,1362,TRUE,FALSE,70,81.56,0.87,0.4,0.73,0.01,0.8,1,0,0.07,1,2.33,1.2,1.34,0.27,-0.23,0.58,77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
484,406,417,4025551,4025564,100,-206,14,13,11759,143,1370,FALSE,TRUE,40,89.4,0.59,0.38,0.85,0.01,0.79,1,-0.16,-0.16,1,1.95,1.04,1.11,0.15,0.03,0.26,125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
485,1252,1264,1229599,1229628,100,269,22,-194,26745,125,1353,FALSE,TRUE,70,96.09,0.13,0.23,0.41,0.01,0.55,1,-0.43,-0.43,1,2.43,1.08,1.46,0.59,-0.22,0.58,71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
486,1175,1208,70457,70478,100,288,62,34,27785,127,1356,FALSE,TRUE,40,67.39,0.22,0.58,0.64,0.02,0.53,0.62,-0.19,-0.19,0,2.46,1.52,1.32,-0.36,-0.25,0.93,84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
487,39,192,1469673,1469845,100,-206,-229,406,0,142,1402,FALSE,TRUE,40,73.92,0.06,0.47,0.89,0.11,0.26,0.42,-0.32,0.68,1,4.14,2.18,2.24,0.11,-0.08,1,33,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
488,933,940,6119589,612672,100,52,9,-194,8857,182,1387,FALSE,TRUE,40,86.28,0.64,0.26,0.7,0.01,0.78,1,0.22,0.39,1,1.72,0.85,1,0.3,0.33,0.18,161,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
489,103,122,1136912,-166,100,142,25,15,17707,133,1362,FALSE,TRUE,40,82.55,0.15,0.38,0.63,0.01,0.76,0.8,1.26,0.26,0,2.15,1.28,1.08,-0.37,-0.03,0.38,119,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
490,794,806,2294295,2294312,100,172,14,18,19457,134,1360,FALSE,TRUE,40,62.09,0.81,0.16,0.71,0.01,0.86,0.94,0,0,1,2.24,1.08,1.23,0.29,-0.12,0.34,91,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
491,113,155,263975,264160,100,3297,367,270,414252,143,1394,FALSE,TRUE,220,74.27,0.16,0.58,0.23,0.03,0.11,0.69,0.44,0.44,1,3.52,1.62,2.27,0.77,-0.02,1,113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
492,1109,1134,219220,219230,100,116,33,32,18402,172,1353,FALSE,TRUE,100,83.03,0.32,0.54,0.4,0.02,0.76,0.31,0.02,0.02,0,2.06,1.4,1,-0.6,0.24,0.41,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
493,-11,71,143784,143858,100,578,73,90,67901,132,1353,FALSE,TRUE,120,80.13,0.07,0.63,0.28,0.02,0.29,0.82,-0.26,-0.26,1,2.76,1.32,1.87,0.72,-0.08,1,100,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
494,735,746,-20,1759951,100,62,11,10,6884,127,1360,FALSE,TRUE,50,76.41,0.9,0.44,0.91,0.01,1,1,0.46,0.46,0,1.79,1.04,1,-0.09,-0.13,0.22,93,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
495,155,168,2274364,2274383,100,163,18,19,18196,133,1688,TRUE,FALSE,60,103.44,0.18,0.34,0.68,0.01,0.72,1,0.16,0.16,1,2.21,1.11,1.28,0.32,-0.13,0.41,93,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
496,1089,-186,902188,902203,100,-206,12,16,6996,124,-214,TRUE,FALSE,300,79.75,0.39,0.46,0.6,0.01,0.75,0.94,-0.31,-0.31,1,1.86,0.95,1.18,0.4,-0.25,0.25,80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
497,1108,1120,2497122,2497138,100,137,13,16,15672,133,1373,FALSE,TRUE,40,82.31,0.37,0.29,0.75,0.01,0.92,1,-0.06,-0.06,1,2.14,1.08,1.2,0.25,-0.11,0.32,85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
498,1253,1263,2860158,2860168,100,76,-229,10,7943,125,1688,TRUE,FALSE,70,81.33,0.5,0.24,1,0.01,0.77,1,-0.26,-0.26,0,1.88,1,1,0,-0.18,0.21,79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
